id,family,file,line,column,match,status,evidence_or_reason,source_line,file_sha256
V9-1275,symbol,Sailune/OutlineViews.swift,1872,54,"systemImage: ""text.book.closed""",待共用,直接 SF Symbol 字串；須依實際操作或資料語意分類。,"Label(""節：\(source.section)"", systemImage: ""text.book.closed"")",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1276,button,Sailune/OutlineViews.swift,1879,29,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(""未分階段"") { move(to: nil) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1277,copy,Sailune/OutlineViews.swift,1879,29,"Button(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Button(""未分階段"") { move(to: nil) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1278,button,Sailune/OutlineViews.swift,1881,33,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,Button(stage.title) { move(to: stage) },7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1279,copy,Sailune/OutlineViews.swift,1884,29,"Label(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Label(""階段：\(currentStageTitle)"", systemImage: ""arrow.left.arrow.right"")",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1280,symbol,Sailune/OutlineViews.swift,1884,62,"systemImage: ""arrow.left.arrow.right""",待共用,直接 SF Symbol 字串；須依實際操作或資料語意分類。,"Label(""階段：\(currentStageTitle)"", systemImage: ""arrow.left.arrow.right"")",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1281,button,Sailune/OutlineViews.swift,1893,25,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(""待安置"") { place(.pending) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1282,copy,Sailune/OutlineViews.swift,1893,25,"Button(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Button(""待安置"") { place(.pending) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1283,button,Sailune/OutlineViews.swift,1894,25,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(""放在本幕開頭"") { place(.stageStart) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1284,copy,Sailune/OutlineViews.swift,1894,25,"Button(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Button(""放在本幕開頭"") { place(.stageStart) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1285,button,Sailune/OutlineViews.swift,1895,25,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(""放在本幕結尾"") { place(.stageEnd) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1286,copy,Sailune/OutlineViews.swift,1895,25,"Button(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Button(""放在本幕結尾"") { place(.stageEnd) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1287,button,Sailune/OutlineViews.swift,1898,29,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(""同位置向上移"") { reorder(earlier: true) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1288,copy,Sailune/OutlineViews.swift,1898,29,"Button(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Button(""同位置向上移"") { reorder(earlier: true) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1289,button,Sailune/OutlineViews.swift,1899,29,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(""同位置向下移"") { reorder(earlier: false) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1290,copy,Sailune/OutlineViews.swift,1899,29,"Button(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Button(""同位置向下移"") { reorder(earlier: false) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1291,button,Sailune/OutlineViews.swift,1903,29,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(""接在「\(target.title)」後"") { place(.afterItem, after: target) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1292,copy,Sailune/OutlineViews.swift,1903,29,"Button(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Button(""接在「\(target.title)」後"") { place(.afterItem, after: target) }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1293,copy,Sailune/OutlineViews.swift,1906,25,"Label(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Label(""位置：\(placementTitle)"", systemImage: ""arrowshape.turn.up.right"")",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1294,symbol,Sailune/OutlineViews.swift,1906,55,"systemImage: ""arrowshape.turn.up.right""",待共用,直接 SF Symbol 字串；須依實際操作或資料語意分類。,"Label(""位置：\(placementTitle)"", systemImage: ""arrowshape.turn.up.right"")",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1295,button,Sailune/OutlineViews.swift,1914,21,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(SailuneActionCopy.save, systemImage: SailuneSymbol.save.systemName, action: save)",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1296,copy,Sailune/OutlineViews.swift,1914,28,SailuneActionCopy.save,已共用,使用或定義集中操作文案。,"Button(SailuneActionCopy.save, systemImage: SailuneSymbol.save.systemName, action: save)",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1297,symbol,Sailune/OutlineViews.swift,1914,65,SailuneSymbol.save,已共用,使用或定義語意圖標 key；原字形由集中表提供。,"Button(SailuneActionCopy.save, systemImage: SailuneSymbol.save.systemName, action: save)",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1298,button_style,Sailune/OutlineViews.swift,1915,21,.buttonStyle(,已共用,引用或定義既有共用 ButtonStyle。,.buttonStyle(PlanningActionStyle(prominent: true)),7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1299,button,Sailune/OutlineViews.swift,1916,21,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,Button(role: .destructive) { showingDeleteConfirmation = true } label: {,7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1300,copy,Sailune/OutlineViews.swift,1917,25,"Label(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Label(""刪除項目"", systemImage: SailuneSymbol.delete.systemName)",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1301,symbol,Sailune/OutlineViews.swift,1917,52,SailuneSymbol.delete,已共用,使用或定義語意圖標 key；原字形由集中表提供。,"Label(""刪除項目"", systemImage: SailuneSymbol.delete.systemName)",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1302,button_style,Sailune/OutlineViews.swift,1919,21,.buttonStyle(,已共用,引用或定義既有共用 ButtonStyle。,.buttonStyle(PlanningActionStyle()),7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1303,accessibility,Sailune/OutlineViews.swift,1920,21,.help(,待共用,直接提示或輔助描述；需核對同操作名稱及可點擊對象。,".help(""刪除大綱項目"")",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1304,surface,Sailune/OutlineViews.swift,1937,13,.background(,待共用,直接背景或色值；需判定表面用途與既有 token 是否相同。,".background(SailuneTheme.navigationCardSurface, in: RoundedRectangle(cornerRadius: 10))",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1305,surface,Sailune/OutlineViews.swift,1937,25,SailuneTheme.,已共用,引用或定義語意色彩 token；形狀與疊層仍需檢查。,".background(SailuneTheme.navigationCardSurface, in: RoundedRectangle(cornerRadius: 10))",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1306,dialog,Sailune/OutlineViews.swift,1939,9,.confirmationDialog(,待共用,原生呈現入口；需按確認、錯誤、取消及資料後果分組，僅呈現外殼可共用。,".confirmationDialog(""刪除大綱項目？"", isPresented: $showingDeleteConfirmation) {",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1307,button,Sailune/OutlineViews.swift,1940,13,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(SailuneActionCopy.delete, role: .destructive, action: deleteItem)",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1308,copy,Sailune/OutlineViews.swift,1940,20,SailuneActionCopy.delete,已共用,使用或定義集中操作文案。,"Button(SailuneActionCopy.delete, role: .destructive, action: deleteItem)",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1309,button,Sailune/OutlineViews.swift,1941,13,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(SailuneActionCopy.cancel, role: .cancel) { }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1310,copy,Sailune/OutlineViews.swift,1941,20,SailuneActionCopy.cancel,已共用,使用或定義集中操作文案。,"Button(SailuneActionCopy.cancel, role: .cancel) { }",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1311,copy,Sailune/OutlineViews.swift,1943,13,"Text(""",合理例外,靜態欄名或領域內容；非可執行操作文案，保留畫面語境。,"Text(""大綱項目與其正文來源會移除；正文不會被刪除。"")",7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1312,failure_path,Sailune/OutlineViews.swift,1958,13,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,catch { errorMessage = error.localizedDescription },7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1313,failure_path,Sailune/OutlineViews.swift,2035,11,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,} catch {,7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1314,failure_path,Sailune/OutlineViews.swift,2043,11,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,} catch {,7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1315,failure_path,Sailune/OutlineViews.swift,2051,11,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,} catch {,7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1316,failure_path,Sailune/OutlineViews.swift,2058,9,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,catch { errorMessage = error.localizedDescription },7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1317,failure_path,Sailune/OutlineViews.swift,2063,9,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,catch { errorMessage = error.localizedDescription },7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1318,failure_path,Sailune/OutlineViews.swift,2068,9,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,catch { errorMessage = error.localizedDescription },7dee612429744ad9c1c90e2cb302e0e798fcbdc268ba005248cb258c33a9a816
V9-1319,button,Sailune/PeoplePresets.swift,511,33,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(""不選擇"") {",db97455b03a8debb1bb7c53b765ccb071f35bb19128ed4c15db144de7b45c245
V9-1320,copy,Sailune/PeoplePresets.swift,511,33,"Button(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Button(""不選擇"") {",db97455b03a8debb1bb7c53b765ccb071f35bb19128ed4c15db144de7b45c245
V9-1321,button,Sailune/PeoplePresets.swift,516,33,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(""選擇\(displayedPreset.title)"") {",db97455b03a8debb1bb7c53b765ccb071f35bb19128ed4c15db144de7b45c245
V9-1322,copy,Sailune/PeoplePresets.swift,516,33,"Button(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Button(""選擇\(displayedPreset.title)"") {",db97455b03a8debb1bb7c53b765ccb071f35bb19128ed4c15db144de7b45c245
V9-1323,button_style,Sailune/PeoplePresets.swift,520,33,.buttonStyle(,待共用,原生樣式；需與同語意按鈕比對，不能只按 style 名稱批量替換。,.buttonStyle(.borderedProminent),db97455b03a8debb1bb7c53b765ccb071f35bb19128ed4c15db144de7b45c245
V9-1324,surface,Sailune/PeoplePresets.swift,523,29,.background(,待共用,直接背景或色值；需判定表面用途與既有 token 是否相同。,.background(.bar),db97455b03a8debb1bb7c53b765ccb071f35bb19128ed4c15db144de7b45c245
V9-1325,symbol,Sailune/PeoplePresets.swift,527,52,"systemImage: ""person.3""",待共用,直接 SF Symbol 字串；須依實際操作或資料語意分類。,"ContentUnavailableView(""請選擇族群／種族"", systemImage: ""person.3"")",db97455b03a8debb1bb7c53b765ccb071f35bb19128ed4c15db144de7b45c245
V9-1326,button,Sailune/PeoplePresets.swift,532,13,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,Button(SailuneActionCopy.close) { dismiss() },db97455b03a8debb1bb7c53b765ccb071f35bb19128ed4c15db144de7b45c245
V9-1327,copy,Sailune/PeoplePresets.swift,532,20,SailuneActionCopy.close,已共用,使用或定義集中操作文案。,Button(SailuneActionCopy.close) { dismiss() },db97455b03a8debb1bb7c53b765ccb071f35bb19128ed4c15db144de7b45c245
V9-1328,copy,Sailune/PeoplePresets.swift,548,21,"Text(""",合理例外,靜態欄名或領域內容；非可執行操作文案，保留畫面語境。,"Text(""參考脈絡：\(preset.referenceCase)"")",db97455b03a8debb1bb7c53b765ccb071f35bb19128ed4c15db144de7b45c245
V9-1329,copy,Sailune/PeoplePresets.swift,550,21,"Text(""",合理例外,靜態欄名或領域內容；非可執行操作文案，保留畫面語境。,"Text(""參考範圍：\(preset.referencePeriod)"")",db97455b03a8debb1bb7c53b765ccb071f35bb19128ed4c15db144de7b45c245
V9-1330,failure_path,Sailune/PersistentStoreRepair.swift,786,11,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,} catch {,f59881ee1abd4b3abd7a2b8343c3984bc8b58526b7c4e9d230d697cecac4d579
V9-1331,failure_path,Sailune/PersistentStoreRepair.swift,830,11,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,} catch {,f59881ee1abd4b3abd7a2b8343c3984bc8b58526b7c4e9d230d697cecac4d579
V9-1332,failure_path,Sailune/PersistentStoreRepair.swift,843,11,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,} catch {,f59881ee1abd4b3abd7a2b8343c3984bc8b58526b7c4e9d230d697cecac4d579
V9-1333,field,Sailune/PlaceWorldTermViews.swift,31,13,SailuneSearchField(,已共用,引用或定義共用欄位；焦點、組字及內距仍需代表畫面驗收。,"SailuneSearchField(placeholder: ""搜尋地點"", text: $searchText)",0a25cf4b459a12e8f18652c71587311873632d52c60684b2d214339a114af272
V9-1334,button_style,Sailune/PlaceWorldTermViews.swift,46,25,.buttonStyle(,待共用,原生樣式；需與同語意按鈕比對，不能只按 style 名稱批量替換。,.buttonStyle(.plain),0a25cf4b459a12e8f18652c71587311873632d52c60684b2d214339a114af272
V9-1335,button,Sailune/PlaceWorldTermViews.swift,52,25,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(SailuneActionCopy.delete, role: .destructive) { deleteTarget = place }",0a25cf4b459a12e8f18652c71587311873632d52c60684b2d214339a114af272
V9-1336,copy,Sailune/PlaceWorldTermViews.swift,52,32,SailuneActionCopy.delete,已共用,使用或定義集中操作文案。,"Button(SailuneActionCopy.delete, role: .destructive) { deleteTarget = place }",0a25cf4b459a12e8f18652c71587311873632d52c60684b2d214339a114af272
V9-1337,button_style,Sailune/PlaceWorldTermViews.swift,53,29,.buttonStyle(,待共用,原生樣式；需與同語意按鈕比對，不能只按 style 名稱批量替換。,.buttonStyle(.plain),0a25cf4b459a12e8f18652c71587311873632d52c60684b2d214339a114af272
